Date,Type,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-07-19,Attack of the Vine Prerelease (Sealed),A Fistful of Dice,"69 Elm Grove, Southsea, England, PO5 1JF, GB",PO5 1JF,12,N/A,1h 55m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=69%20Elm%20Grove%2C%20Southsea%2C%20England%2C%20PO5%201JF%2C%20GB,https://tcg.ravensburgerplay.com/events/672849,,£30.00,2026-07-18T01:58:30.178941
2026-07-19,Attack of the Vine Prerelease (Sealed),Diss Games,"Unit V5, Diss, No, IP22 4HQ, UK",IP22 4HQ,6,N/A,1h 59m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Unit%20V5%2C%20Diss%2C%20No%2C%20IP22%204HQ%2C%20UK,https://tcg.ravensburgerplay.com/events/767583,,£35.00,2026-07-18T01:58:02.361625
2026-07-19,Attack of the Vine Prerelease (Pack Rush),Angle Gaming Lounge,"939 Lincoln Road, Peterborough, England, pe4 6af, GB",PE4 6AF,4,N/A,2h 4m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=939%20Lincoln%20Road%2C%20Peterborough%2C%20England%2C%20pe4%206af%2C%20GB,https://tcg.ravensburgerplay.com/events/695126,,£30.00,2026-07-18T01:54:10.566941
2026-07-19,Attack of the Vine Prerelease (Sealed),Athena Games,"9, St Gregory's Alley, Norwich, England, NR2 1ER, GB",NR2 1ER,28,N/A,2h 27m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=9%2C%20St%20Gregory%27s%20Alley%2C%20Norwich%2C%20England%2C%20NR2%201ER%2C%20GB,https://tcg.ravensburgerplay.com/events/780762,,£35.00,2026-07-18T17:23:08.020608
2026-07-19,Attack of the Vine Prerelease (Sealed),Game Knights,"11 Sidmouth St, Devizes, England, SN10 1LD, GB",SN10 1LD,18,N/A,2h 31m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=11%20Sidmouth%20St%2C%20Devizes%2C%20England%2C%20SN10%201LD%2C%20GB,https://tcg.ravensburgerplay.com/events/782704,,£0.35,2026-07-19T11:39:08.861305
2026-07-19,Attack of the Vine Prerelease (Sealed),Pop & Pup Toy Shop Stroud,"Pop & Pup Toy Shop, Unit 10, Five Valleys Shopping Centre, Stroud, Gloucestershire, GL5 1RR, GB",GL5 1RR,6,N/A,2h 48m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Pop%20%26%20Pup%20Toy%20Shop%2C%20Unit%2010%2C%20Five%20Valleys%20Shopping%20Centre%2C%20Stroud%2C%20Gloucestershire%2C%20GL5%201RR%2C%20GB,https://tcg.ravensburgerplay.com/events/782753,,£35.00,2026-07-19T11:39:03.151510
2026-07-19,Attack of the Vine Prerelease (Pack Rush),GlobalGaming Arena,"City Center, 15 Shaw's Passage, West Midlands, England, B5 5JG, GB",B5 5JG,8,N/A,2h 49m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=City%20Center%2C%2015%20Shaw%27s%20Passage%2C%20West%20Midlands%2C%20England%2C%20B5%205JG%2C%20GB,https://tcg.ravensburgerplay.com/events/671289,,£10.00,2026-07-18T01:54:11.992802
2026-07-19,Attack of the Vine Prerelease (Sealed),GlobalGaming Arena,"City Center, 15 Shaw's Passage, West Midlands, England, B5 5JG, GB",B5 5JG,6,N/A,2h 49m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=City%20Center%2C%2015%20Shaw%27s%20Passage%2C%20West%20Midlands%2C%20England%2C%20B5%205JG%2C%20GB,https://tcg.ravensburgerplay.com/events/782828,,£35.00,2026-07-19T14:44:22.862087
2026-07-19,Attack of the Vine Prerelease (Sealed),Firestorm Games Gloucester,"48, Westgate St, Gloucester, England, GL1 2NF, GB",GL1 2NF,9,N/A,2h 54m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=48%2C%20Westgate%20St%2C%20Gloucester%2C%20England%2C%20GL1%202NF%2C%20GB,https://tcg.ravensburgerplay.com/events/720049,,£33.00,2026-07-18T01:58:06.513491
2026-07-19,Attack of the Vine Prerelease (Pack Rush),Underworld Games,"The Litehouse Business Centre, The Cook Building, Crocus Street, Nottingham, Nottinghamshire, NG23EJ, GB",NG23EJ,0,N/A,2h 59m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=The%20Litehouse%20Business%20Centre%2C%20The%20Cook%20Building%2C%20Crocus%20Street%2C%20Nottingham%2C%20Nottinghamshire%2C%20NG23EJ%2C%20GB,https://tcg.ravensburgerplay.com/events/690917,,£5.00,2026-07-18T01:54:13.270993
2026-07-19,Attack of the Vine Prerelease (Sealed),Manaforge Games,"5, Babington Ln, Derby, England, DE1 1SU, GB",DE1 1SU,18,N/A,2h 59m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=5%2C%20Babington%20Ln%2C%20Derby%2C%20England%2C%20DE1%201SU%2C%20GB,https://tcg.ravensburgerplay.com/events/690616,,£22.50,2026-07-18T01:58:27.529286
2026-07-19,Attack of the Vine Prerelease (Sealed),Underworld Games,"The Litehouse Business Centre, The Cook Building, Crocus Street, Nottingham, Nottinghamshire, NG23EJ, GB",NG23EJ,4,N/A,2h 59m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=The%20Litehouse%20Business%20Centre%2C%20The%20Cook%20Building%2C%20Crocus%20Street%2C%20Nottingham%2C%20Nottinghamshire%2C%20NG23EJ%2C%20GB,https://tcg.ravensburgerplay.com/events/690915,,£30.00,2026-07-18T01:58:40.549047
2026-07-19,Attack of the Vine Prerelease (Sealed),Firestorm Games Newport,"Spytty Road, Tesco, Newport, NP19 4TX, GB",NP19 4TX,0,N/A,3h 13m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Spytty%20Road%2C%20Tesco%2C%20Newport%2C%20NP19%204TX%2C%20GB,https://tcg.ravensburgerplay.com/events/777988,,£33.00,2026-07-18T01:58:03.662932
2026-07-19,Attack of the Vine Prerelease (Sealed),Drewtopia LTD T/A Boardroom Gaming Cafe,"13 New Street, 13 New Street, Telford, England, TF1 1LU, GB",TF1 1LU,12,N/A,3h 20m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=13%20New%20Street%2C%2013%20New%20Street%2C%20Telford%2C%20England%2C%20TF1%201LU%2C%20GB,https://tcg.ravensburgerplay.com/events/686244,,£30.00,2026-07-18T01:58:12.873380
2026-07-19,Attack of the Vine Prerelease (Sealed),The Card Corner,8 High Street SKEGNESS PE25 3NW UNITED KINGDOM,PE25 3NW,4,N/A,3h 23m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=8%20High%20Street%0ASKEGNESS%0APE25%203NW%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/782820,,£25.00,2026-07-19T14:44:24.523021
2026-07-19,Attack of the Vine Prerelease (Sealed),Duke's Gaming,"135 Osborne Road, Pontypool, Wales, NP4 6LT, GB",NP4 6LT,6,N/A,3h 25m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=135%20Osborne%20Road%2C%20Pontypool%2C%20Wales%2C%20NP4%206LT%2C%20GB,https://tcg.ravensburgerplay.com/events/700792,,£35.00,2026-07-18T01:58:07.786074
2026-07-19,Attack of the Vine Prerelease (Sealed),Rules of Play,"29 Castle Arcade, Cardiff, Wales, CF10 1BW, GB",CF10 1BW,22,N/A,3h 36m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=29%20Castle%20Arcade%2C%20Cardiff%2C%20Wales%2C%20CF10%201BW%2C%20GB,https://tcg.ravensburgerplay.com/events/764149,,£0.00,2026-07-18T01:58:23.419865
2026-07-19,Attack of the Vine Prerelease (Sealed),Bridge Troll Boardgame Café,"10A Angel Hill, Tiverton, England, ex16 6pe, GB",EX16 6PE,9,N/A,3h 50m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=10A%20Angel%20Hill%2C%20Tiverton%2C%20England%2C%20ex16%206pe%2C%20GB,https://tcg.ravensburgerplay.com/events/727270,,£35.00,2026-07-18T01:58:01.060035
2026-07-19,Attack of the Vine Prerelease (Sealed),Archeron Games,"65 George Street, Kingston upon Hull, England, HU1 3BA, GB",HU1 3BA,13,N/A,4h 0m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=65%20George%20Street%2C%20Kingston%20upon%20Hull%2C%20England%2C%20HU1%203BA%2C%20GB,https://tcg.ravensburgerplay.com/events/697643,,£35.00,2026-07-18T01:58:19.449133
2026-07-19,Attack of the Vine Prerelease (Sealed),Travelling Man Leeds,"32 Central Road, Leeds, England, ls1 6de, GB",LS1 6DE,11,N/A,4h 3m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=32%20Central%20Road%2C%20Leeds%2C%20England%2C%20ls1%206de%2C%20GB,https://tcg.ravensburgerplay.com/events/698323,,£34.99,2026-07-18T01:58:14.120213
2026-07-19,Attack of the Vine Prerelease (Sealed),Jester Games Store,"35 King St E, 35 King Street East, Stockport, England, SK1 1XJ, GB",SK1 1XJ,8,N/A,4h 12m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=35%20King%20St%20E%2C%2035%20King%20Street%20East%2C%20Stockport%2C%20England%2C%20SK1%201XJ%2C%20GB,https://tcg.ravensburgerplay.com/events/695104,,£34.99,2026-07-18T01:58:33.943233
2026-07-19,Attack of the Vine Prerelease (Sealed),Geek Retreat Chester,"Chester Retail Park, 5B, Old Seals Way, Chester, England, CH1 4RY, GB",CH1 4RY,16,N/A,4h 19m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=Chester%20Retail%20Park%2C%205B%2C%20Old%20Seals%20Way%2C%20Chester%2C%20England%2C%20CH1%204RY%2C%20GB,https://tcg.ravensburgerplay.com/events/677590,,£35.00,2026-07-18T01:58:16.872541
2026-07-19,Attack of the Vine Prerelease (Sealed),Fan Boy Three,"25 Hilton Street, Greater Manchester, England, M1 1EL, GB",M1 1EL,23,N/A,4h 22m,https://www.google.com/maps/dir/?api=1&origin=DA13%209DJ&destination=25%20Hilton%20Street%2C%20Greater%20Manchester%2C%20England%2C%20M1%201EL%2C%20GB,https://tcg.ravensburgerplay.com/events/692536,,£35.00,2026-07-18T01:58:28.873319
