Date,Type,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-07-23,Attack of the Vine Prerelease (Sealed),Puca Puca Games,"11 Great James Street, Derry and Strabane, Northern Ireland, BT48 7BZ, GB",BT48 7BZ,6,N/A,N/A,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=11%20Great%20James%20Street%2C%20Derry%20and%20Strabane%2C%20Northern%20Ireland%2C%20BT48%207BZ%2C%20GB,https://tcg.ravensburgerplay.com/events/683533,,£30.00,2026-07-18T01:59:39.035266

2026-07-25,Card Con IV,Drinks and Dice,"10, Church Rd, London, England, TW11 8PB, GB",TW11 8PB,11,N/A,4h 5m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=10%2C%20Church%20Rd%2C%20London%2C%20England%2C%20TW11%208PB%2C%20GB,https://tcg.ravensburgerplay.com/events/736073,,£12.50,2026-07-03T09:15:00.783850

2026-07-26,Card Con IV,Food and Board,"32-42 Tudor Drive, Food and Board, Yateley, England, GU466BY, GB",GU466BY,12,N/A,4h 1m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=32-42%20Tudor%20Drive%2C%20Food%20and%20Board%2C%20Yateley%2C%20England%2C%20GU466BY%2C%20GB,https://tcg.ravensburgerplay.com/events/697814,,£15.00,2026-07-03T09:15:02.035716

2026-08-01,Card Con IV,d20 Board Game Cafe Watford,"87 Queen's Road, Watford, England, WD17 2QN, GB",WD17 2QN,0,N/A,3h 33m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=87%20Queen%27s%20Road%2C%20Watford%2C%20England%2C%20WD17%202QN%2C%20GB,https://tcg.ravensburgerplay.com/events/672773,,£16.50,2026-07-03T09:15:03.892441
2026-08-01,Card Con IV,Elemental Cards,"Heathlands Rd, Wokingham, England, RG40 3AW, GB",RG40 3AW,6,N/A,3h 51m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=Heathlands%20Rd%2C%20Wokingham%2C%20England%2C%20RG40%203AW%2C%20GB,https://tcg.ravensburgerplay.com/events/674912,,£15.00,2026-07-03T09:15:02.807935

2026-08-02,Card Con IV,Oxshed Cafe,"5 Ratcliffe Court, Oxshed Cafe, Wallingford, England, OX109QF, GB",OX109QF,1,N/A,3h 29m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=5%20Ratcliffe%20Court%2C%20Oxshed%20Cafe%2C%20Wallingford%2C%20England%2C%20OX109QF%2C%20GB,https://tcg.ravensburgerplay.com/events/677496,,£15.00,2026-07-03T09:15:06.443430
2026-08-02,Card Con IV,The Games Shop,"6 Wellington Street, Aldershot, England, GU11 1DZ, GB",GU11 1DZ,0,N/A,4h 11m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=6%20Wellington%20Street%2C%20Aldershot%2C%20England%2C%20GU11%201DZ%2C%20GB,https://tcg.ravensburgerplay.com/events/674958,,£15.00,2026-07-03T09:15:05.055400

2026-09-05,Attack of the Vines,Harlequins Preston,"52 Manchester Road, Lancashire, England, PR1 3YH, GB",PR1 3YH,0,15,43m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=52%20Manchester%20Road%2C%20Lancashire%2C%20England%2C%20PR1%203YH%2C%20GB,https://tcg.ravensburgerplay.com/events/720602,https://tcg.ravensburgerplay.com/events/595105,£12.50,2026-07-10T21:41:41.519827
2026-09-05,Attack of the Vines,prestige wargaming,"34 Shambles Street, prestige wargaming, Barnsley, England, S702SH, GB",S702SH,2,18,1h 1m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=34%20Shambles%20Street%2C%20prestige%20wargaming%2C%20Barnsley%2C%20England%2C%20S702SH%2C%20GB,https://tcg.ravensburgerplay.com/events/760531,https://tcg.ravensburgerplay.com/events/501442,£15.00,2026-07-10T21:41:39.121371
2026-09-05,Attack of the Vines,4th Planet Games,"11 Bank St, Wrexham LL11 1AH, UK",LL11 1AH,1,18,1h 13m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=11%20Bank%20St%2C%20Wrexham%20LL11%201AH%2C%20UK,https://tcg.ravensburgerplay.com/events/720391,https://tcg.ravensburgerplay.com/events/608284,£20.00,2026-07-10T21:41:38.203005
2026-09-05,Attack of the Vines,Outlaw Games Cafe,"56 Lilac Cres, Rylands, Beeston, Nottingham NG9 1PX, UK",NG9 1PX,0,N/A,1h 57m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=56%20Lilac%20Cres%2C%20Rylands%2C%20Beeston%2C%20Nottingham%20NG9%201PX%2C%20UK,https://tcg.ravensburgerplay.com/events/772323,,£10.00,2026-07-15T10:08:49.784617
2026-09-05,Attack of the Vines,AJ-TCG Carlisle,"3 Earls Lane, Carlisle, CA38DG, GB",CA38DG,1,N/A,2h 16m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=3%20Earls%20Lane%2C%20Carlisle%2C%20CA38DG%2C%20GB,https://tcg.ravensburgerplay.com/events/720796,,£15.00,2026-07-10T21:41:41.980207
2026-09-05,Attack of the Vines,The Games Den,"7 Park Street, Royal Leamington Spa, England, CV32 4QN, GB",CV32 4QN,0,14,2h 21m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=7%20Park%20Street%2C%20Royal%20Leamington%20Spa%2C%20England%2C%20CV32%204QN%2C%20GB,https://tcg.ravensburgerplay.com/events/714263,https://tcg.ravensburgerplay.com/events/617414,£12.50,2026-07-10T21:41:43.429943
2026-09-05,Attack of the Vines,The Card Corner,8 High Street SKEGNESS PE25 3NW UNITED KINGDOM,PE25 3NW,0,16,3h 0m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=8%20High%20Street%0ASKEGNESS%0APE25%203NW%0AUNITED%20KINGDOM,https://tcg.ravensburgerplay.com/events/793862,https://tcg.ravensburgerplay.com/events/638535,£15.00,2026-07-23T19:12:32.805585
2026-09-05,Attack of the Vines,Gamepark,"2 Northgate Street, 2 Northgate Street, ABERYSTWYTH, Wales, SY23 2JS, GB",SY23 2JS,0,8,3h 11m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=2%20Northgate%20Street%2C%202%20Northgate%20Street%2C%20ABERYSTWYTH%2C%20Wales%2C%20SY23%202JS%2C%20GB,https://tcg.ravensburgerplay.com/events/711477,https://tcg.ravensburgerplay.com/events/627848,£0.00,2026-07-10T21:41:43.903561
2026-09-05,Attack of the Vines,Eclectic Games,"21 Duke Street, Reading, RG1 4SA, GB",RG1 4SA,0,19,3h 47m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=21%20Duke%20Street%2C%20Reading%2C%20RG1%204SA%2C%20GB,https://tcg.ravensburgerplay.com/events/780750,https://tcg.ravensburgerplay.com/events/612103,£20.00,2026-07-18T17:19:53.797588
2026-09-05,Attack of the Vines,Merchants' Guild,"50 Albion St, G1 1LH, Glasgow, Scotland, G1 1LH, GB",G1 1LH,0,16,3h 58m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=50%20Albion%20St%2C%20G1%201LH%2C%20Glasgow%2C%20Scotland%2C%20G1%201LH%2C%20GB,https://tcg.ravensburgerplay.com/events/726823,https://tcg.ravensburgerplay.com/events/579998,£22.00,2026-07-10T21:41:44.348259
2026-09-05,Attack of the Vines,Nerdvana Livingston,"Unit 11 Grampian Court, Beveridge Square, Dedridge, Livingston, Scotland, EH54 6QF, GB",EH54 6QF,0,16,4h 1m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=Unit%2011%20Grampian%20Court%2C%20Beveridge%20Square%2C%20Dedridge%2C%20Livingston%2C%20Scotland%2C%20EH54%206QF%2C%20GB,https://tcg.ravensburgerplay.com/events/712119,https://tcg.ravensburgerplay.com/events/625018,£20.00,2026-07-10T21:41:40.405520
2026-09-05,Attack of the Vines,The Nerd Hut,"11 Tavern Street, Unit 24, Sailmakers, Ipswich, England, IP1 3BB, GB",IP1 3BB,1,14,4h 20m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=11%20Tavern%20Street%2C%20Unit%2024%2C%20Sailmakers%2C%20Ipswich%2C%20England%2C%20IP1%203BB%2C%20GB,https://tcg.ravensburgerplay.com/events/712168,https://tcg.ravensburgerplay.com/events/604552,£0.00,2026-07-10T21:41:39.942538
2026-09-05,Attack of the Vines,Highlander Games Ltd,"102 Annfield Road, 102, Dundee, Scotland, DD1 5JH, GB",DD1 5JH,0,15,5h 13m,https://www.google.com/maps/dir/?api=1&origin=M40%200FS&destination=102%20Annfield%20Road%2C%20102%2C%20Dundee%2C%20Scotland%2C%20DD1%205JH%2C%20GB,https://tcg.ravensburgerplay.com/events/714348,https://tcg.ravensburgerplay.com/events/604450,£15.00,2026-07-10T21:41:42.969659
