Date,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-07-05,Geek Retreat Burton,"169 High Street, Burton Upon Trent, England, DE14 1JE, GB",DE14 1JE,21,8,1h 53m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=169%20High%20Street%2C%20Burton%20Upon%20Trent%2C%20England%2C%20DE14%201JE%2C%20GB,https://tcg.ravensburgerplay.com/events/677811,https://tcg.ravensburgerplay.com/events/456187,£15.00,2026-06-15T00:22:53.268722
2026-07-05,Toys & Games Worcester,"Broad Street, WORCESTER, England, WR1 3LR, GB",WR1 3LR,6,13,2h 2m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=Broad%20Street%2C%20WORCESTER%2C%20England%2C%20WR1%203LR%2C%20GB,https://tcg.ravensburgerplay.com/events/703129,https://tcg.ravensburgerplay.com/events/437165,£20.00,2026-06-19T16:06:19.865292
2026-07-05,Board in the City CIC,"38-40 Onslow Road, Southampton, England, SO14 0JG, GB",SO14 0JG,14,13,2h 4m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=38-40%20Onslow%20Road%2C%20Southampton%2C%20England%2C%20SO14%200JG%2C%20GB,https://tcg.ravensburgerplay.com/events/595134,https://tcg.ravensburgerplay.com/events/449165,£19.00,2026-06-15T00:22:52.191573
2026-07-05,Drewtopia LTD T/A Boardroom Gaming Cafe,"13 New Street, 13 New Street, Telford, England, TF1 1LU, GB",TF1 1LU,11,16,2h 8m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=13%20New%20Street%2C%2013%20New%20Street%2C%20Telford%2C%20England%2C%20TF1%201LU%2C%20GB,https://tcg.ravensburgerplay.com/events/575005,https://tcg.ravensburgerplay.com/events/381094,£20.00,2026-06-15T00:22:46.718780
2026-07-05,Comics Games & Coffee Worthing,"8 Montague Street, Worthing, England, BN11 1YJ, GB",BN11 1YJ,14,13,2h 12m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=8%20Montague%20Street%2C%20Worthing%2C%20England%2C%20BN11%201YJ%2C%20GB,https://tcg.ravensburgerplay.com/events/700638,https://tcg.ravensburgerplay.com/events/387039,£15.00,2026-06-18T15:45:59.227961
2026-07-05,The Games Store,"10 Stonebow Centre, Lincoln, England, LN2 1DY, GB",LN2 1DY,0,16,2h 14m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=10%20Stonebow%20Centre%2C%20Lincoln%2C%20England%2C%20LN2%201DY%2C%20GB,https://tcg.ravensburgerplay.com/events/582967,https://tcg.ravensburgerplay.com/events/429566,£15.00,2026-06-15T00:22:49.490198
2026-07-05,Bath TCG,"4, Victoria Buildings, Lower Bristol Rd, Bath, England, BA2 3EH, GB",BA2 3EH,15,12,2h 38m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=4%2C%20Victoria%20Buildings%2C%20Lower%20Bristol%20Rd%2C%20Bath%2C%20England%2C%20BA2%203EH%2C%20GB,https://tcg.ravensburgerplay.com/events/543401,https://tcg.ravensburgerplay.com/events/275770,£10.00,2026-06-15T00:22:48.925037
2026-07-05,G3 Toys,"High Street, Unit 33, The Sovereign, Weston-Super-Mare, England, BS23 1HL, GB",BS23 1HL,0,8,3h 2m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=High%20Street%2C%20Unit%2033%2C%20The%20Sovereign%2C%20Weston-Super-Mare%2C%20England%2C%20BS23%201HL%2C%20GB,https://tcg.ravensburgerplay.com/events/627587,https://tcg.ravensburgerplay.com/events/455867,£15.00,2026-06-15T00:22:54.438246
2026-07-05,RECOLLECT,"65-67 Watergate Street, Chester, England, CH1 2LB, GB",CH1 2LB,9,12,3h 4m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=65-67%20Watergate%20Street%2C%20Chester%2C%20England%2C%20CH1%202LB%2C%20GB,https://tcg.ravensburgerplay.com/events/670441,https://tcg.ravensburgerplay.com/events/481899,£5.00,2026-06-15T00:22:50.414237
2026-07-05,Duke's Gaming,"135 Osborne Road, Pontypool, Wales, NP4 6LT, GB",NP4 6LT,7,8,3h 6m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=135%20Osborne%20Road%2C%20Pontypool%2C%20Wales%2C%20NP4%206LT%2C%20GB,https://tcg.ravensburgerplay.com/events/683575,https://tcg.ravensburgerplay.com/events/500319,£17.50,2026-06-15T00:22:44.207893
2026-07-05,Bad Wolf Gaming UK,"37-38 Whitefriargate, Kingston Upon Hull, England, hu1 2hn, GB",HU1 2HN,11,2,3h 7m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=37-38%20Whitefriargate%2C%20Kingston%20Upon%20Hull%2C%20England%2C%20hu1%202hn%2C%20GB,https://tcg.ravensburgerplay.com/events/487523,https://tcg.ravensburgerplay.com/events/303630,£0.00,2026-06-15T00:22:52.745172
2026-07-05,Geek Retreat Bury,"40 Bolton Street, Bury, England, BL0 9HX, GB",BL0 9HX,12,10,3h 20m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=40%20Bolton%20Street%2C%20Bury%2C%20England%2C%20BL0%209HX%2C%20GB,https://tcg.ravensburgerplay.com/events/717293,https://tcg.ravensburgerplay.com/events/483123,£16.00,2026-06-25T15:01:15.408919
2026-07-05,Firestorm Games Bridgend,"6 Caroline St, Bridgend, Wales, CF31 1DQ, GB",CF31 1DQ,7,10,3h 31m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=6%20Caroline%20St%2C%20Bridgend%2C%20Wales%2C%20CF31%201DQ%2C%20GB,https://tcg.ravensburgerplay.com/events/617044,https://tcg.ravensburgerplay.com/events/288585,£0.00,2026-06-15T00:22:44.751394
2026-07-05,Total Cards,"6 Maple Way, Newton Aycliffe, England, DL5 6BF, GB",DL5 6BF,6,N/A,3h 57m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=6%20Maple%20Way%2C%20Newton%20Aycliffe%2C%20England%2C%20DL5%206BF%2C%20GB,https://tcg.ravensburgerplay.com/events/616999,,£14.95,2026-06-15T00:22:47.726909
2026-07-05,Geeks of the Galaxy,"51, Cheapside, Spennymoor, England, DL16 6QF, GB",DL16 6QF,11,16,4h 9m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=51%2C%20Cheapside%2C%20Spennymoor%2C%20England%2C%20DL16%206QF%2C%20GB,https://tcg.ravensburgerplay.com/events/675220,https://tcg.ravensburgerplay.com/events/474277,£25.00,2026-06-15T00:22:47.196959
2026-07-05,Troll Trader Truro,"The Leats, The Leats, Truro, England, TR1 3AG, GB",TR1 3AG,16,8,5h 32m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=The%20Leats%2C%20The%20Leats%2C%20Truro%2C%20England%2C%20TR1%203AG%2C%20GB,https://tcg.ravensburgerplay.com/events/700871,https://tcg.ravensburgerplay.com/events/363487,£5.00,2026-06-18T18:48:00.609597
2026-07-05,Accent Gaming (Dunfermline) LTD,"15 New Row, Dunfermline, Scotland, KY12 7EA, GB",KY12 7EA,16,8,7h 11m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=15%20New%20Row%2C%20Dunfermline%2C%20Scotland%2C%20KY12%207EA%2C%20GB,https://tcg.ravensburgerplay.com/events/663657,https://tcg.ravensburgerplay.com/events/471420,£18.00,2026-06-15T00:22:51.550913
2026-07-05,Yard's Games,"117 High St, Arbroath, Scotland, DD11 1DP, GB",DD11 1DP,7,17,8h 20m,https://www.google.com/maps/dir/?api=1&origin=MK45%205EJ&destination=117%20High%20St%2C%20Arbroath%2C%20Scotland%2C%20DD11%201DP%2C%20GB,https://tcg.ravensburgerplay.com/events/709340,https://tcg.ravensburgerplay.com/events/339023,£15.00,2026-06-22T17:07:18.248527
